,Structure,0
17935,InAlSe2+TeGaAlS,-0.12956983
17936,InAlSe2+TeGaAlS-1,-0.1566682
17937,InAlSe2+TeGaAlS-2,-0.11617153
17938,InAlSe2+TeGaAlS-3,-0.1423572
17939,InAlSe2+TeGaAlSe,-0.14174372
17940,InAlSe2+TeGaAlSe-1,-0.15764825
17941,InAlSe2+TeGaAlSe-2,-0.12827931
17942,InAlSe2+TeGaAlSe-3,-0.14158655
17943,InAlSe2+TeInAlS,-0.1327414
17944,InAlSe2+TeInAlS-1,-0.16788681
17945,InAlSe2+TeInAlS-2,-0.11747258
17946,InAlSe2+TeInAlS-3,-0.15193204
17947,InAlSe2+TeInAlSe,-0.10411927
17948,InAlSe2+TeInAlSe-1,-0.12683337
17949,InAlSe2+TeInAlSe-2,-0.08886135
17950,InAlSe2+TeInAlSe-3,-0.11168016
17951,InAlSe2+TeInGaS,-0.12514798
17952,InAlSe2+TeInGaS-1,-0.15797243
17953,InAlSe2+TeInGaS-2,-0.11193608
17954,InAlSe2+TeInGaS-3,-0.14341376
17955,InAlSe2+TeInGaSe,-0.09175209
17956,InAlSe2+TeInGaSe-1,-0.11158642
17957,InAlSe2+TeInGaSe-2,-0.07677926
17958,InAlSe2+TeInGaSe-3,-0.09681852
17959,InAlTe2+InAlTe2,-0.15148485
17960,InAlTe2+InAlTe2-1,-0.14096818
17961,InAlTe2+InAlTe2-2,-0.16340864
17962,InAlTe2+InGaS2,0.26597749
17963,InAlTe2+InGaS2-1,0.25345317
17964,InAlTe2+InGaS2-2,0.26233577
17965,InAlTe2+InGaS2-3,0.24927681
17966,InAlTe2+InGaSe2,0.00642806
17967,InAlTe2+InGaSe2-1,-0.00536157
17968,InAlTe2+InGaSe2-2,0.01316388
17969,InAlTe2+InGaSe2-3,0.00173489
17970,InAlTe2+InGaTe2,-0.15706256
17971,InAlTe2+InGaTe2-1,-0.16507715
17972,InAlTe2+InGaTe2-2,-0.14507935
17973,InAlTe2+InGaTe2-3,-0.15392341
17974,InAlTe2+SeGaAlS,0.46822967
17975,InAlTe2+SeGaAlS-1,0.45049451
17976,InAlTe2+SeGaAlS-2,0.47723927
17977,InAlTe2+SeGaAlS-3,0.45346301
17978,InAlTe2+SeGaAlTe,-0.02406852
17979,InAlTe2+SeGaAlTe-1,-0.01826417
17980,InAlTe2+SeGaAlTe-2,-0.01311708
17981,InAlTe2+SeGaAlTe-3,-0.00842248
17982,InAlTe2+SeInAlS,0.20639271
17983,InAlTe2+SeInAlS-1,0.17654752
17984,InAlTe2+SeInAlS-2,0.21562086
17985,InAlTe2+SeInAlS-3,0.18092533
17986,InAlTe2+SeInAlTe,-0.11715642
17987,InAlTe2+SeInAlTe-1,-0.1242082
17988,InAlTe2+SeInAlTe-2,-0.10802783
17989,InAlTe2+SeInAlTe-3,-0.11235556
17990,InAlTe2+SeInGaS,0.13133295
17991,InAlTe2+SeInGaS-1,0.11093267
17992,InAlTe2+SeInGaS-2,0.13048799
17993,InAlTe2+SeInGaS-3,0.11459019
17994,InAlTe2+SeInGaTe,-0.13033243
17995,InAlTe2+SeInGaTe-1,-0.13141176
17996,InAlTe2+SeInGaTe-2,-0.11898701
17997,InAlTe2+SeInGaTe-3,-0.12047336
17998,InAlTe2+SGaAlSe,0.43748679
17999,InAlTe2+SGaAlSe-1,0.43572689
18000,InAlTe2+SGaAlSe-2,0.44606531
18001,InAlTe2+SGaAlSe-3,0.43509736
18002,InAlTe2+SGaAlTe,0.07811852
18003,InAlTe2+SGaAlTe-1,0.09290912
18004,InAlTe2+SGaAlTe-2,0.08666589
18005,InAlTe2+SGaAlTe-3,0.09753047
18006,InAlTe2+SInAlSe,0.15256345
18007,InAlTe2+SInAlSe-1,0.14338511
18008,InAlTe2+SInAlSe-2,0.16113454
18009,InAlTe2+SInAlSe-3,0.14574382
18010,InAlTe2+SInAlTe,-0.07202795
18011,InAlTe2+SInAlTe-1,-0.06961448
18012,InAlTe2+SInAlTe-2,-0.06321678
18013,InAlTe2+SInAlTe-3,-0.05747672
18014,InAlTe2+SInGaSe,0.10327645
18015,InAlTe2+SInGaSe-1,0.09994092
18016,InAlTe2+SInGaSe-2,0.10784882
18017,InAlTe2+SInGaSe-3,0.10195996
18018,InAlTe2+SInGaTe,-0.09073201
18019,InAlTe2+SInGaTe-1,-0.08232003
18020,InAlTe2+SInGaTe-2,-0.07919694
18021,InAlTe2+SInGaTe-3,-0.07088842
18022,InAlTe2+TeGaAlS,0.13433736
18023,InAlTe2+TeGaAlS-1,0.10855174
18024,InAlTe2+TeGaAlS-2,0.14469355
18025,InAlTe2+TeGaAlS-3,0.11974182
18026,InAlTe2+TeGaAlSe,0.0006871
18027,InAlTe2+TeGaAlSe-1,-0.01378896
18028,InAlTe2+TeGaAlSe-2,0.01112835
18029,InAlTe2+TeGaAlSe-3,-0.00259387
18030,InAlTe2+TeInAlS,-0.00536831
18031,InAlTe2+TeInAlS-1,-0.04101168
18032,InAlTe2+TeInAlS-2,0.00610028
18033,InAlTe2+TeInAlS-3,-0.03057333
18034,InAlTe2+TeInAlSe,-0.09315089
18035,InAlTe2+TeInAlSe-1,-0.11709361
18036,InAlTe2+TeInAlSe-2,-0.08304445
18037,InAlTe2+TeInAlSe-3,-0.10589211
18038,InAlTe2+TeInGaS,-0.05605755
18039,InAlTe2+TeInGaS-1,-0.08733211
18040,InAlTe2+TeInGaS-2,-0.05158843
18041,InAlTe2+TeInGaS-3,-0.07739704
18042,InAlTe2+TeInGaSe,-0.11659062
18043,InAlTe2+TeInGaSe-1,-0.13577898
18044,InAlTe2+TeInGaSe-2,-0.1059793
18045,InAlTe2+TeInGaSe-3,-0.12503295
18046,InGaS2+InGaS2,-0.13477916
18047,InGaS2+InGaS2-1,-0.12577227
18048,InGaS2+InGaS2-2,-0.14338054
18049,InGaS2+InGaSe2,-0.08435779
18050,InGaS2+InGaSe2-1,-0.09268756
18051,InGaS2+InGaSe2-2,-0.0736359
18052,InGaS2+InGaSe2-3,-0.08243356
18053,InGaS2+InGaTe2,0.27199906
18054,InGaS2+InGaTe2-1,0.26672564
18055,InGaS2+InGaTe2-2,0.28544231
18056,InGaS2+InGaTe2-3,0.27961083
18057,InGaS2+SeGaAlS,-0.11722963
18058,InGaS2+SeGaAlS-1,-0.13243803
18059,InGaS2+SeGaAlS-2,-0.10806679
18060,InGaS2+SeGaAlS-3,-0.12323787
18061,InGaS2+SeGaAlTe,-0.07095625
18062,InGaS2+SeGaAlTe-1,-0.05843797
18063,InGaS2+SeGaAlTe-2,-0.05876575
18064,InGaS2+SeGaAlTe-3,-0.04628946
18065,InGaS2+SeInAlS,-0.12596346
18066,InGaS2+SeInAlS-1,-0.15030401
18067,InGaS2+SeInAlS-2,-0.11606159
18068,InGaS2+SeInAlS-3,-0.14043151
18069,InGaS2+SeInAlTe,0.06202082
18070,InGaS2+SeInAlTe-1,0.06471027
18071,InGaS2+SeInAlTe-2,0.07508607
18072,InGaS2+SeInAlTe-3,0.07704532
18073,InGaS2+SeInGaS,-0.12131989
18074,InGaS2+SeInGaS-1,-0.1435118
18075,InGaS2+SeInGaS-2,-0.11253566
18076,InGaS2+SeInGaS-3,-0.13419259
18077,InGaS2+SeInGaTe,0.07235772
18078,InGaS2+SeInGaTe-1,0.07734731
18079,InGaS2+SeInGaTe-2,0.0856176
18080,InGaS2+SeInGaTe-3,0.08910138
18081,InGaS2+SGaAlSe,-0.13122088
18082,InGaS2+SGaAlSe-1,-0.1216609
18083,InGaS2+SGaAlSe-2,-0.12237775
18084,InGaS2+SGaAlSe-3,-0.11194302
18085,InGaS2+SGaAlTe,-0.12847527
18086,InGaS2+SGaAlTe-1,-0.10384314
18087,InGaS2+SGaAlTe-2,-0.11799744
18088,InGaS2+SGaAlTe-3,-0.09358733
18089,InGaS2+SInAlSe,-0.12765407
18090,InGaS2+SInAlSe-1,-0.12731837
18091,InGaS2+SInAlSe-2,-0.1186173
18092,InGaS2+SInAlSe-3,-0.11739254
18093,InGaS2+SInAlTe,-0.01860968
18094,InGaS2+SInAlTe-1,-0.0028409
18095,InGaS2+SInAlTe-2,-0.00561019
18096,InGaS2+SInAlTe-3,0.00673837
18097,InGaS2+SInGaSe,-0.125018
18098,InGaS2+SInGaSe-1,-0.12098375
18099,InGaS2+SInGaSe-2,-0.1152323
18100,InGaS2+SInGaSe-3,-0.11160754
18101,InGaS2+SInGaTe,-0.00870829
18102,InGaS2+SInGaTe-1,0.00891008
18103,InGaS2+SInGaTe-2,0.00346019
18104,InGaS2+SInGaTe-3,0.01822839
18105,InGaS2+TeGaAlS,-0.11461528
18106,InGaS2+TeGaAlS-1,-0.14119436
18107,InGaS2+TeGaAlS-2,-0.10225204
18108,InGaS2+TeGaAlS-3,-0.12896862
18109,InGaS2+TeGaAlSe,-0.06701566
18110,InGaS2+TeGaAlSe-1,-0.08097053
18111,InGaS2+TeGaAlSe-2,-0.05480052
18112,InGaS2+TeGaAlSe-3,-0.06862585
18113,InGaS2+TeInAlS,-0.07613484
18114,InGaS2+TeInAlS-1,-0.10622333
18115,InGaS2+TeInAlS-2,-0.06182765
18116,InGaS2+TeInAlS-3,-0.09032393
18117,InGaS2+TeInAlSe,0.0114897
18118,InGaS2+TeInAlSe-1,-0.00123667
18119,InGaS2+TeInAlSe-2,0.02614225
18120,InGaS2+TeInAlSe-3,0.01232794
18121,InGaS2+TeInGaS,-0.03113977
18122,InGaS2+TeInGaS-1,-0.07223356
18123,InGaS2+TeInGaS-2,-0.01909335
18124,InGaS2+TeInGaS-3,-0.05896204
18125,InGaS2+TeInGaSe,0.05050469
18126,InGaS2+TeInGaSe-1,0.0266714
18127,InGaS2+TeInGaSe-2,0.06374412
18128,InGaS2+TeInGaSe-3,0.03994665
18129,InGaSe2+InGaSe2,-0.15291069
18130,InGaSe2+InGaSe2-1,-0.14270618
18131,InGaSe2+InGaSe2-2,-0.16201717
18132,InGaSe2+InGaTe2,0.00939693
18133,InGaSe2+InGaTe2-1,0.00200654
18134,InGaSe2+InGaTe2-2,0.02254098
18135,InGaSe2+InGaTe2-3,0.01428988
18136,InGaSe2+SeGaAlS,-0.00163536
18137,InGaSe2+SeGaAlS-1,-0.0179681
18138,InGaSe2+SeGaAlS-2,0.00727911
18139,InGaSe2+SeGaAlS-3,-0.00862042
18140,InGaSe2+SeGaAlTe,-0.15787947
18141,InGaSe2+SeGaAlTe-1,-0.14823472
18142,InGaSe2+SeGaAlTe-2,-0.14808341
18143,InGaSe2+SeGaAlTe-3,-0.13762834
18144,InGaSe2+SeInAlS,-0.10266636
18145,InGaSe2+SeInAlS-1,-0.12777849
18146,InGaSe2+SeInAlS-2,-0.09298816
18147,InGaSe2+SeInAlS-3,-0.11956966
18148,InGaSe2+SeInAlTe,-0.11057771
18149,InGaSe2+SeInAlTe-1,-0.10978806
18150,InGaSe2+SeInAlTe-2,-0.09951475
18151,InGaSe2+SeInAlTe-3,-0.10074587
18152,InGaSe2+SeInGaS,-0.12444181
18153,InGaSe2+SeInGaS-1,-0.14645141
18154,InGaSe2+SeInGaS-2,-0.11504459
18155,InGaSe2+SeInGaS-3,-0.13798893
18156,InGaSe2+SeInGaTe,-0.10843092
18157,InGaSe2+SeInGaTe-1,-0.10574401
18158,InGaSe2+SeInGaTe-2,-0.09688562
18159,InGaSe2+SeInGaTe-3,-0.09533239
18160,InGaSe2+SGaAlSe,-0.02228637
18161,InGaSe2+SGaAlSe-1,-0.01379009
18162,InGaSe2+SGaAlSe-2,-0.01299995
18163,InGaSe2+SGaAlSe-3,-0.00385522
18164,InGaSe2+SGaAlTe,-0.15311752
18165,InGaSe2+SGaAlTe-1,-0.13139712
18166,InGaSe2+SGaAlTe-2,-0.14377889
18167,InGaSe2+SGaAlTe-3,-0.12209921
18168,InGaSe2+SInAlSe,-0.12786585
18169,InGaSe2+SInAlSe-1,-0.12897426
18170,InGaSe2+SInAlSe-2,-0.11796832
18171,InGaSe2+SInAlSe-3,-0.11899727
18172,InGaSe2+SInAlTe,-0.14260782
18173,InGaSe2+SInAlTe-1,-0.13103265
18174,InGaSe2+SInAlTe-2,-0.13255881
18175,InGaSe2+SInAlTe-3,-0.12064088
18176,InGaSe2+SInGaSe,-0.14238303
18177,InGaSe2+SInGaSe-1,-0.13989211
18178,InGaSe2+SInGaSe-2,-0.13300488
18179,InGaSe2+SInGaSe-3,-0.13090662
18180,InGaSe2+SInGaTe,-0.14361578
18181,InGaSe2+SInGaTe-1,-0.12910834
18182,InGaSe2+SInGaTe-2,-0.1329021
18183,InGaSe2+SInGaTe-3,-0.11919618
18184,InGaSe2+TeGaAlS,-0.12387668
18185,InGaSe2+TeGaAlS-1,-0.15175416
18186,InGaSe2+TeGaAlS-2,-0.11436221
18187,InGaSe2+TeGaAlS-3,-0.14144669
18188,InGaSe2+TeGaAlSe,-0.14699526
18189,InGaSe2+TeGaAlSe-1,-0.16221242
18190,InGaSe2+TeGaAlSe-2,-0.13702203
18191,InGaSe2+TeGaAlSe-3,-0.15136032
18192,InGaSe2+TeInAlS,-0.13867219
18193,InGaSe2+TeInAlS-1,-0.17317761
18194,InGaSe2+TeInAlS-2,-0.12742538
18195,InGaSe2+TeInAlS-3,-0.16233775
18196,InGaSe2+TeInAlSe,-0.12008898
18197,InGaSe2+TeInAlSe-1,-0.14135162
18198,InGaSe2+TeInAlSe-2,-0.10926134
18199,InGaSe2+TeInAlSe-3,-0.13114475
18200,InGaSe2+TeInGaS,-0.13310075
18201,InGaSe2+TeInGaS-1,-0.16840508
18202,InGaSe2+TeInGaS-2,-0.12297656
18203,InGaSe2+TeInGaS-3,-0.15788851
18204,InGaSe2+TeInGaSe,-0.10979578
18205,InGaSe2+TeInGaSe-1,-0.12977845
18206,InGaSe2+TeInGaSe-2,-0.09870204
18207,InGaSe2+TeInGaSe-3,-0.11960176
18208,InGaTe2+InGaTe2,-0.15930457
18209,InGaTe2+InGaTe2-1,-0.1499361
18210,InGaTe2+InGaTe2-2,-0.16703488
18211,InGaTe2+SeGaAlS,0.4878583
18212,InGaTe2+SeGaAlS-1,0.46986016
18213,InGaTe2+SeGaAlS-2,0.49677071
18214,InGaTe2+SeGaAlS-3,0.47566974
18215,InGaTe2+SeGaAlTe,-0.01409303
18216,InGaTe2+SeGaAlTe-1,-0.00979061
18217,InGaTe2+SeGaAlTe-2,-0.00734631
18218,InGaTe2+SeGaAlTe-3,-0.00107295
18219,InGaTe2+SeInAlS,0.21957312
18220,InGaTe2+SeInAlS-1,0.18989903
18221,InGaTe2+SeInAlS-2,0.22810653
18222,InGaTe2+SeInAlS-3,0.19709833
18223,InGaTe2+SeInAlTe,-0.11448903
18224,InGaTe2+SeInAlTe-1,-0.12031764
18225,InGaTe2+SeInAlTe-2,-0.10655858
18226,InGaTe2+SeInAlTe-3,-0.11201363
18227,InGaTe2+SeInGaS,0.14316353
18228,InGaTe2+SeInGaS-1,0.12137285
18229,InGaTe2+SeInGaS-2,0.1497029
18230,InGaTe2+SeInGaS-3,0.1283965
18231,InGaTe2+SeInGaTe,-0.12728254
18232,InGaTe2+SeInGaTe-1,-0.12902628
18233,InGaTe2+SeInGaTe-2,-0.11870682
18234,InGaTe2+SeInGaTe-3,-0.12072696
18235,InGaTe2+SGaAlSe,0.45606225
18236,InGaTe2+SGaAlSe-1,0.4547259
18237,InGaTe2+SGaAlSe-2,0.46384881
18238,InGaTe2+SGaAlSe-3,0.46080219
18239,InGaTe2+SGaAlTe,0.0887198
18240,InGaTe2+SGaAlTe-1,0.10488054
18241,InGaTe2+SGaAlTe-2,0.09603307
18242,InGaTe2+SGaAlTe-3,0.11123861
18243,InGaTe2+SInAlSe,0.16365974
18244,InGaTe2+SInAlSe-1,0.15578821
18245,InGaTe2+SInAlSe-2,0.17263237
18246,InGaTe2+SInAlSe-3,0.16202206
18247,InGaTe2+SInAlTe,-0.06676209
18248,InGaTe2+SInAlTe-1,-0.06303882
18249,InGaTe2+SInAlTe-2,-0.05881681
18250,InGaTe2+SInAlTe-3,-0.05426703
18251,InGaTe2+SInGaSe,0.114186
18252,InGaTe2+SInGaSe-1,0.11150463
18253,InGaTe2+SInGaSe-2,0.12216521
18254,InGaTe2+SInGaSe-3,0.11736014
18255,InGaTe2+SInGaTe,-0.08444293
18256,InGaTe2+SInGaTe-1,-0.07654046
18257,InGaTe2+SInGaTe-2,-0.07650894
18258,InGaTe2+SInGaTe-3,-0.06732019
18259,InGaTe2+TeGaAlS,0.14662344
18260,InGaTe2+TeGaAlS-1,0.12044026
18261,InGaTe2+TeGaAlS-2,0.15524562
18262,InGaTe2+TeGaAlS-3,0.12892686
18263,InGaTe2+TeGaAlSe,0.00996676
18264,InGaTe2+TeGaAlSe-1,-0.00504245
18265,InGaTe2+TeGaAlSe-2,0.01782659
18266,InGaTe2+TeGaAlSe-3,0.0032422
18267,InGaTe2+TeInAlS,0.00237593
18268,InGaTe2+TeInAlS-1,-0.03327333
18269,InGaTe2+TeInAlS-2,0.01138546
18270,InGaTe2+TeInAlS-3,-0.02609273
18271,InGaTe2+TeInAlSe,-0.08917771
18272,InGaTe2+TeInAlSe-1,-0.11239028
18273,InGaTe2+TeInAlSe-2,-0.080449
18274,InGaTe2+TeInAlSe-3,-0.10506197
18275,InGaTe2+TeInGaS,-0.04936582
18276,InGaTe2+TeInGaS-1,-0.080942
18277,InGaTe2+TeInGaS-2,-0.04125381
18278,InGaTe2+TeInGaS-3,-0.07334643
18279,InGaTe2+TeInGaSe,-0.11329389
18280,InGaTe2+TeInGaSe-1,-0.13221432
18281,InGaTe2+TeInGaSe-2,-0.10470548
18282,InGaTe2+TeInGaSe-3,-0.12507681
18283,InS+Al2SeTe,-0.13514487
18284,InS+Al2SeTe-1,-0.15027449
18285,InS+Al2SSe,0.02185797
18286,InS+Al2SSe-1,0.01409558
18287,InS+Al2STe,-0.1124604
18288,InS+Al2STe-1,-0.13875449
18289,InS+Ga2SeTe,-0.13536721
18290,InS+Ga2SeTe-1,-0.14662135
18291,InS+Ga2SSe,-0.03425809
18292,InS+Ga2SSe-1,-0.05533283
18293,InS+Ga2STe,-0.1274144
18294,InS+Ga2STe-1,-0.15204235
18295,InS+GaAlS2,0.11884105
18296,InS+GaAlS2-1,0.11299105
18297,InS+GaAlSe2,-0.10057495
18298,InS+GaAlSe2-1,-0.10478604
18299,InS+GaAlTe2,-0.07162869
18300,InS+GaAlTe2-1,-0.07304816
18301,InS+In2SeTe,0.01681325
18302,InS+In2SeTe-1,0.00535828
18303,InS+In2SSe,-0.1271836
18304,InS+In2SSe-1,-0.13705536
18305,InS+In2STe,-0.03874928
18306,InS+In2STe-1,-0.06240756
18307,InS+InAlS2,-0.04658184
18308,InS+InAlS2-1,-0.0623723
18309,InS+InAlSe2,-0.13467866
18310,InS+InAlSe2-1,-0.14880356
18311,InS+InAlTe2,0.02400216
18312,InS+InAlTe2-1,0.02173959
18313,InS+InGaS2,-0.08174722
18314,InS+InGaS2-1,-0.09084153
18315,InS+InGaSe2,-0.14220128
18316,InS+InGaSe2-1,-0.15005273
18317,InS+InGaTe2,0.03494092
18318,InS+InGaTe2-1,0.02752665
18319,InS+InS,-0.13981363
18320,InS+InSe,-0.10614793
18321,InS+InTe,0.18444757
18322,InS+SeGaAlS,-0.00102304
18323,InS+SeGaAlS-1,-0.02358198
18324,InS+SeGaAlTe,-0.14633422
18325,InS+SeGaAlTe-1,-0.13538258
18326,InS+SeInAlS,-0.09766398
18327,InS+SeInAlS-1,-0.12379862
18328,InS+SeInAlTe,-0.09224983
18329,InS+SeInAlTe-1,-0.08804184
18330,InS+SeInGaS,-0.11876785
18331,InS+SeInGaS-1,-0.14067641
18332,InS+SeInGaTe,-0.08931639
18333,InS+SeInGaTe-1,-0.08506763
18334,InS+SGaAlSe,-0.01399739
18335,InS+SGaAlSe-1,-0.01049805
18336,InS+SGaAlTe,-0.14719055
18337,InS+SGaAlTe-1,-0.12334662
18338,InS+SInAlSe,-0.1209778
18339,InS+SInAlSe-1,-0.12277046
18340,InS+SInAlTe,-0.12892531
18341,InS+SInAlTe-1,-0.11026395
18342,InS+SInGaSe,-0.13621119
18343,InS+SInGaSe-1,-0.13163702
18344,InS+SInGaTe,-0.12811843
18345,InS+SInGaTe-1,-0.10951599
18346,InS+TeGaAlS,-0.11789186
18347,InS+TeGaAlS-1,-0.14689796
18348,InS+TeGaAlSe,-0.13594633
18349,InS+TeGaAlSe-1,-0.1512771
18350,InS+TeInAlS,-0.12858318
18351,InS+TeInAlS-1,-0.16373597
18352,InS+TeInAlSe,-0.1058756
18353,InS+TeInAlSe-1,-0.12583289
18354,InS+TeInGaS,-0.11881619
18355,InS+TeInGaS-1,-0.15671501
18356,InS+TeInGaSe,-0.08915992
18357,InS+TeInGaSe-1,-0.11071209
18358,InSe+Al2SeTe,-0.11196995
18359,InSe+Al2SeTe-1,-0.12523913
18360,InSe+Al2SSe,0.21416486
18361,InSe+Al2SSe-1,0.20181615
18362,InSe+Al2STe,-0.03121857
18363,InSe+Al2STe-1,-0.05694309
18364,InSe+Ga2SeTe,-0.1312467
18365,InSe+Ga2SeTe-1,-0.14358464
18366,InSe+Ga2SSe,0.12021453
18367,InSe+Ga2SSe-1,0.1073379
18368,InSe+Ga2STe,-0.0745941
18369,InSe+Ga2STe-1,-0.09928767
18370,InSe+GaAlS2,0.36413734
18371,InSe+GaAlS2-1,0.36000609
18372,InSe+GaAlSe2,0.01903549
18373,InSe+GaAlSe2-1,0.01519492
18374,InSe+GaAlTe2,-0.15152849
18375,InSe+GaAlTe2-1,-0.1533788
18376,InSe+In2SeTe,-0.11714072
18377,InSe+In2SeTe-1,-0.12743998
18378,InSe+In2SSe,-0.13781475
18379,InSe+In2SSe-1,-0.14960263
18380,InSe+In2STe,-0.13484481
18381,InSe+In2STe-1,-0.15659852
18382,InSe+InAlS2,0.10155177
18383,InSe+InAlS2-1,0.08642291
18384,InSe+InAlSe2,-0.09354255
18385,InSe+InAlSe2-1,-0.10715631
18386,InSe+InAlTe2,-0.10972092
18387,InSe+InAlTe2-1,-0.12028246
18388,InSe+InGaS2,0.04695264
18389,InSe+InGaS2-1,0.03605657
18390,InSe+InGaSe2,-0.11496747
18391,InSe+InGaSe2-1,-0.12459279
18392,InSe+InGaTe2,-0.10867805
18393,InSe+InGaTe2-1,-0.11648952
18394,InSe+InSe,-0.15853361
18395,InSe+InTe,-0.02268535
18396,InSe+SeGaAlS,0.17708312
18397,InSe+SeGaAlS-1,0.16086821
18398,InSe+SeGaAlTe,-0.13441496
18399,InSe+SeGaAlTe-1,-0.12448631
18400,InSe+SeInAlS,0.00499076
18401,InSe+SeInAlS-1,-0.02126717
18402,InSe+SeInAlTe,-0.15443936
18403,InSe+SeInAlTe-1,-0.15345043
18404,InSe+SeInGaS,-0.03775897
18405,InSe+SeInGaS-1,-0.06072495
18406,InSe+SeInGaTe,-0.15699184
18407,InSe+SeInGaTe-1,-0.15539298
18408,InSe+SGaAlSe,0.15125895
18409,InSe+SGaAlSe-1,0.15952318
18410,InSe+SGaAlTe,-0.08378751
18411,InSe+SGaAlTe-1,-0.06149991
18412,InSe+SInAlSe,-0.03533057
18413,InSe+SInAlSe-1,-0.03715712
18414,InSe+SInAlTe,-0.14911783
18415,InSe+SInAlTe-1,-0.13886298
18416,InSe+SInGaSe,-0.06467767
18417,InSe+SInGaSe-1,-0.0626735
18418,InSe+SInGaTe,-0.15684933
18419,InSe+SInGaTe-1,-0.14295579
18420,InSe+TeGaAlS,-0.04127154
18421,InSe+TeGaAlS-1,-0.0690716
18422,InSe+TeGaAlSe,-0.11661016
18423,InSe+TeGaAlSe-1,-0.13219909
18424,InSe+TeInAlS,-0.10927285
18425,InSe+TeInAlS-1,-0.1461218
18426,InSe+TeInAlSe,-0.14331223
18427,InSe+TeInAlSe-1,-0.16726547
18428,InSe+TeInGaS,-0.12871348
18429,InSe+TeInGaS-1,-0.16283039
18430,InSe+TeInGaSe,-0.1483082
18431,InSe+TeInGaSe-1,-0.16889857
18432,InTe+Al2SeTe,0.17323096
18433,InTe+Al2SeTe-1,0.16219843
18434,InTe+Al2SSe,0.81788433
18435,InTe+Al2SSe-1,0.80647312
18436,InTe+Al2STe,0.35633919
18437,InTe+Al2STe-1,0.33462723
18438,InTe+Ga2SeTe,0.11431083
18439,InTe+Ga2SeTe-1,0.10404536
18440,InTe+Ga2SSe,0.64348953
18441,InTe+Ga2SSe-1,0.6374001
18442,InTe+Ga2STe,0.25299405
18443,InTe+Ga2STe-1,0.23161628
18444,InTe+GaAlS2,1.05598177
18445,InTe+GaAlS2-1,1.03871732
18446,InTe+GaAlSe2,0.48237005
18447,InTe+GaAlSe2-1,0.47591378
18448,InTe+GaAlTe2,-0.04730629
18449,InTe+GaAlTe2-1,-0.05092068
18450,InTe+In2SeTe,-0.12830109
18451,InTe+In2SeTe-1,-0.13479901
18452,InTe+In2SSe,0.07330455
18453,InTe+In2SSe-1,0.06233022
18454,InTe+In2STe,-0.08069198
18455,InTe+In2STe-1,-0.09737673
18456,InTe+InAlS2,0.61155999
18457,InTe+InAlS2-1,0.58700459
18458,InTe+InAlSe2,0.2201406
18459,InTe+InAlSe2-1,0.20133713
18460,InTe+InAlTe2,-0.12062518
18461,InTe+InAlTe2-1,-0.1328447
18462,InTe+InGaS2,0.50201877
18463,InTe+InGaS2-1,0.48939247
18464,InTe+InGaSe2,0.1668761
18465,InTe+InGaSe2-1,0.15331146
18466,InTe+InGaTe2,-0.13124142
18467,InTe+InGaTe2-1,-0.14002488
18468,InTe+InTe,-0.16247157
18469,InTe+SeGaAlS,0.75524946
18470,InTe+SeGaAlS-1,0.73602152
18471,InTe+SeGaAlTe,0.12944256
18472,InTe+SeGaAlTe-1,0.13479645
18473,InTe+SeInAlS,0.42497458
18474,InTe+SeInAlS-1,0.39419484
18475,InTe+SeInAlTe,-0.02379526
18476,InTe+SeInAlTe-1,-0.0298455
18477,InTe+SeInGaS,0.32879471
18478,InTe+SeInGaS-1,0.30588444
18479,InTe+SeInGaTe,-0.04217321
18480,InTe+SeInGaTe-1,-0.04372107
18481,InTe+SGaAlSe,0.71750824
18482,InTe+SGaAlSe-1,0.71514668
18483,InTe+SGaAlTe,0.26504601
18484,InTe+SGaAlTe-1,0.28115156
18485,InTe+SInAlSe,0.3620251
18486,InTe+SInAlSe-1,0.35281641
18487,InTe+SInAlTe,0.05308629
18488,InTe+SInAlTe-1,0.05585602
18489,InTe+SInGaSe,0.298651
18490,InTe+SInGaSe-1,0.29523326
18491,InTe+SInGaTe,0.02801997
18492,InTe+SInGaTe-1,0.0364153
18493,InTe+TeGaAlS,0.33800864
18494,InTe+TeGaAlS-1,0.31183116
18495,InTe+TeGaAlSe,0.16129724
18496,InTe+TeGaAlSe-1,0.14612039
18497,InTe+TeInAlS,0.1398305
18498,InTe+TeInAlS-1,0.10399542
18499,InTe+TeInAlSe,0.01113245
18500,InTe+TeInAlSe-1,-0.01304069
18501,InTe+TeInGaS,0.06421452
18502,InTe+TeInGaS-1,0.03249102
18503,InTe+TeInGaSe,-0.02675737
18504,InTe+TeInGaSe-1,-0.04631305
18505,SeGaAlS+SeGaAlS,-0.13303383
18506,SeGaAlS+SeGaAlS-1,-0.11851375
18507,SeGaAlS+SeGaAlS-2,-0.14829194
18508,SeGaAlS+SeGaAlTe,0.01928051
18509,SeGaAlS+SeGaAlTe-1,0.02960576
18510,SeGaAlS+SeGaAlTe-2,0.03563237
18511,SeGaAlS+SeGaAlTe-3,0.04537809
18512,SeGaAlS+SeInAlS,-0.09702354
18513,SeGaAlS+SeInAlS-1,-0.12382939
18514,SeGaAlS+SeInAlS-2,-0.08375087
18515,SeGaAlS+SeInAlS-3,-0.10826048
18516,SeGaAlS+SeInAlTe,0.20217334
