index_label,material,Gap,type_gap,lattice,cbm_up,cbm_down,vbm_up,vbm_down,lexing,CBM-up,VBM-up,CBM-down,VBM-down
5732,TeInAlS+TeInAlSe-3,0.409,Direct,4.003,0.2462,0.2295,0.0024,0.6816,5,-4.1236775,-4.5324775,-4.2094597,-4.6182597
5733,TeInAlS+TeInGaS,0.417,Direct,3.959,0.0021,0.6875,0.0021,0.6894,1,-4.4454114,-4.8628114,-4.4139823,-4.8313823
5734,TeInAlS+TeInGaS-1,0.287,Direct,3.957,0.3539,0.3455,0.36,0.3406,6,-4.7888305,-5.0758305,-4.7127438,-4.9997438
5735,TeInAlS+TeInGaS-2,0.415,Direct,3.987,0,0.6872,0,0.6896,1,-4.5042199,-4.9190199,-4.5471526,-4.9619526
5736,TeInAlS+TeInGaS-3,0.42,Direct,3.97,0,0.69,0,0.6918,1,-4.8794098,-5.2992098,-4.6548249,-5.0746249
5737,TeInAlS+TeInGaSe,0.823,Direct,4.006,0.3984,0.172,0.0016,0.6868,5,-4.1861607,-5.0090607,-4.1654952,-4.9883952
5738,TeInAlS+TeInGaSe-1,0.85,Direct,4.015,0.287,0.2537,0.2692,0.4258,6,-4.522268,-5.372368,-4.0236358,-4.8737358
5739,TeInAlS+TeInGaSe-2,-0.502,Direct,4.011,0,0.6864,0.5351,0.1002,3,-4.8300574,-4.3277574,-4.8778375,-4.3755375
5740,TeInAlS+TeInGaSe-3,-0.453,Direct,4.005,0.0151,0.6675,0.3597,0.2297,3,-4.9798391,-4.5264391,-4.9980544,-4.5446544
5741,TeInAlSe+TeInGaS,-0.062,Direct,3.99,0.1738,0.4936,0.3898,0.2504,3,-4.5699005,-4.5078005,-4.5438012,-4.4817012
5742,Al2SSe+SeInAlS,1.619,Indirect,3.726,0.0468,0.1872,0.7412,0,5,-4.2203148,-5.8395148,-4.1330772,-5.7522772
5743,Al2SSe+SeInAlS-1,1.997,Indirect,3.729,0.2844,0.0116,0.7387,0.0029,1,-3.7685657,-5.7656657,-3.8527594,-5.8498594
5744,Al2SSe+SeInAlS-3,1.968,Indirect,3.73,0.2858,0.0091,0.7395,0.0005,1,-3.4030371,-5.3707371,-4.2362096,-6.2039096
5745,Al2SSe+SeInAlTe-2,1.903,Indirect,3.859,0.018,0.2065,0.6688,0.0001,2,-4.6357742,-6.5383742,-3.762968,-5.665568
5746,Al2SSe+InAlS2,2.407,Indirect,3.69,0.0378,0.1963,0.719,0,2,-4.9711208,-7.3786208,-3.7573854,-6.1648854
5747,Al2SSe+InAlS2-3,1.97,Indirect,3.689,0.2917,0.0041,0.0425,0.4296,2,-3.8560016,-5.8255016,-3.9609422,-5.9304422
5748,Al2SSe+InAlSe2-2,1.778,Indirect,3.78,0.0199,0.2087,0.7355,0,2,-4.6345533,-6.4127533,-3.7271082,-5.5053082
5749,Al2SSe+InAlTe2-1,1.186,Indirect,3.935,0.0433,0.1904,0.694,0.0007,2,-3.4697872,-4.6555872,-3.5475356,-4.7333356
5750,Al2SSe+InAlTe2-2,0.694,Indirect,3.94,0.0155,0.206,0.694,0,2,-4.0561378,-4.7501378,-3.9991137,-4.6931137
5751,Al2SSe+SeInAlS-2,1.646,Indirect,3.732,0.0405,0.1919,0.7406,0,2,-4.2000947,-5.8456947,-4.1104527,-5.7560527
5752,Al2SSe+SeInAlTe,1.916,Indirect,3.865,0.013,0.2104,0.6658,0.0002,2,-4.6376948,-6.5538948,-3.7655491,-5.6817491
5753,Al2SSe+SeInAlTe-3,2.03,Indirect,3.864,0.2969,0.0026,0.1192,0.3936,5,-3.5198039,-5.5493039,-3.6293521,-5.6588521
5754,Al2SSe+InAlS2-1,1.863,Indirect,3.694,0.2901,0.0037,0.0464,0.4294,2,-3.3837339,-5.2467339,-4.5353304,-6.3983304
5755,Al2SSe+InAlSe2-1,2.088,Indirect,3.787,0.3091,0.0193,0.1225,0.3857,5,-3.2677389,-5.3561389,-4.1227781,-6.2111781
5756,Al2SSe+InAlTe2,0.574,Indirect,3.92,0.0131,0.2074,0.6971,0,2,-4.0824466,-4.6559466,-4.0242263,-4.5977263
5757,Al2SSe+InGaS2,2.518,Indirect,3.707,0.1859,0.1415,0.1972,0.3331,6,-4.0225095,-6.5402095,-3.9790789,-6.4967789
5758,Al2SSe+InGaTe2-2,1.052,Indirect,3.937,0.0229,0.2065,0.697,0,2,-3.8570798,-4.9088798,-3.8407121,-4.8925121
5759,Al2SSe+SeGaAlS-1,2.403,Indirect,3.673,0.2125,0.0539,0.2116,0.3043,6,-3.6238306,-6.0271306,-3.6727168,-6.0760168
5760,Al2SSe+SeGaAlS-2,2.323,Indirect,3.67,0.0274,0.2056,0.733,0,2,-4.2746896,-6.5979896,-3.7219982,-6.0452982
5761,Al2SSe+SeGaAlTe,1.612,Indirect,3.804,0.0155,0.2117,0.5713,0.0007,2,-4.376146,-5.988146,-3.7553559,-5.3673559
5762,Al2SSe+SeGaAlTe-1,2.092,Indirect,3.8,0.1736,0.1208,0.5722,0,5,-3.1480765,-5.2398765,-3.8364089,-5.9282089
5763,Al2SSe+SeGaAlTe-2,1.591,Indirect,3.808,0.015,0.2122,0.5706,0.0002,2,-4.3833397,-5.9746397,-3.7214666,-5.3127666
5764,Al2SSe+SeGaAlTe-3,2.122,Indirect,3.807,0.1726,0.117,0.571,0,5,-3.1379318,-5.2597318,-3.8122955,-5.9340955
5765,Al2SSe+InGaS2-1,2.284,Indirect,3.712,0.6113,0.0237,0.1033,0.3945,5,-3.7094955,-5.9935955,-4.0737322,-6.3578322
5766,Al2SSe+InAlSe2,1.766,Indirect,3.775,0.0234,0.2067,0.7362,0,2,-4.5903641,-6.3566641,-3.7549698,-5.5212698
5767,Al2SSe+InAlSe2-3,2.143,Indirect,3.778,0.2958,0.0288,0.1252,0.3838,5,-3.6150291,-5.7581291,-3.6986464,-5.8417464
5768,Al2SSe+InAlTe2-3,1.188,Indirect,3.934,0.0624,0.1795,0.6942,0.0004,5,-3.4778151,-4.6655151,-3.5598877,-4.7475877
5769,Al2SSe+InGaS2-3,2.35,Indirect,3.706,0.6126,0.0234,0.103,0.3949,5,-3.8466606,-6.1961606,-3.8790403,-6.2285403
5770,Al2SSe+InGaSe2,2.293,Indirect,3.786,0.0438,0.2034,0.3002,0.279,5,-4.095695,-6.388495,-3.7574988,-6.0502988
5771,Al2SSe+InGaSe2-1,2.339,Indirect,3.79,0.1875,0.141,0.1739,0.3618,6,-3.654109,-5.992709,-3.6881491,-6.0267491
5772,Al2SSe+InGaSe2-2,2.335,Indirect,3.797,0.0402,0.2036,0.2853,0.286,5,-3.9155437,-6.2510437,-3.8784183,-6.2139183
5773,Al2SSe+InGaSe2-3,2.323,Indirect,3.79,0.1927,0.1378,0.1677,0.365,6,-3.6634767,-5.9867767,-3.6958278,-6.0191278
5774,Al2SSe+InGaTe2,1.06,Indirect,3.945,0.0132,0.2105,0.6961,0,2,-3.8716496,-4.9311496,-3.8540495,-4.9135495
5775,Al2SSe+InGaTe2-1,1.255,Indirect,3.941,0.0548,0.1916,0.6951,0.0006,5,-3.6405443,-4.8954443,-3.6790224,-4.9339224
5776,Al2SSe+SeInGaTe-2,1.614,Indirect,3.87,0.0235,0.2083,0.6903,0.0003,2,-4.3003064,-5.9143064,-3.7514468,-5.3654468
5777,Al2SSe+SeInGaTe-3,2.077,Indirect,3.872,0.2025,0.1337,0.6906,0,5,-3.2222947,-5.2988947,-3.8153511,-5.8919511
5778,Al2SSe+SeInGaS,2.328,Direct,3.746,0.596,0.0327,0.741,0,1,-3.9404571,-6.2679571,-3.8229712,-6.1504712
5779,Al2SSe+SeInGaS-2,2.291,Indirect,3.735,0.2285,0.1226,0.7416,0,5,-3.935679,-6.226779,-3.7604698,-6.0515698
5780,Al2SSe+SeInGaS-3,2.329,Indirect,3.746,0.6013,0.0338,0.182,0.3521,5,-3.8456845,-6.1749845,-3.8497632,-6.1790632
5781,Al2SSe+SeInGaTe,1.575,Indirect,3.863,0.0199,0.2099,0.6902,0.0008,2,-4.3111526,-5.8857526,-3.7639233,-5.3385233
5782,Al2SSe+SeInGaTe-1,2.037,Indirect,3.873,0.1809,0.1454,0.6885,0,5,-3.2404316,-5.2770316,-3.8162875,-5.8528875
5783,Al2SSe+InGaS2-2,2.538,Indirect,3.712,0.1413,0.1597,0.2083,0.3252,6,-4.2266925,-6.7650925,-3.745629,-6.284029
5784,Al2SSe+SGaAlTe,1.414,Indirect,3.757,0.0192,0.2114,0.5775,0.0003,2,-4.2176685,-5.6317685,-4.1288903,-5.5429903
5785,Al2SSe+SGaAlTe-1,1.88,Indirect,3.756,0.3532,0.0199,0.578,0,1,-3.1443802,-5.0240802,-4.0354682,-5.9151682
5786,Al2SSe+SGaAlTe-2,1.411,Indirect,3.76,0.0252,0.206,0.5771,0.0002,2,-4.2141861,-5.6249861,-4.1256222,-5.5364222
5787,Al2SSe+SGaAlTe-3,1.92,Indirect,3.758,0.3605,0.014,0.5777,0,1,-3.124253,-5.043953,-4.0292332,-5.9489332
5788,Al2SSe+SInAlSe,2.317,Indirect,3.737,0.0335,0.201,0.361,0.197,5,-4.367182,-6.684082,-4.253278,-6.570178
5789,Al2SSe+SInAlSe-2,2.35,Indirect,3.745,0.0272,0.2048,0.3802,0.1788,5,-4.3452501,-6.6951501,-4.2258859,-6.5757859
5790,Al2SSe+SInAlSe-3,2.015,Indirect,3.747,0.3269,0.0076,0.069,0.4128,2,-3.710823,-5.725723,-3.8234234,-5.8383234
5791,Al2SSe+SInAlTe,1.733,Indirect,3.838,0.0135,0.2112,0.5655,0.0004,2,-4.9112199,-6.6441199,-3.7606886,-5.4935886
5792,Al2SSe+SInAlTe-1,1.95,Indirect,3.839,0.2872,0.0016,0.0664,0.4208,2,-3.0731982,-5.0235982,-4.2751773,-6.2255773
5793,Al2SSe+SInAlTe-3,1.984,Indirect,3.835,0.2881,0.0012,0.0735,0.4176,2,-3.5521784,-5.5359784,-3.6812526,-5.6650526
5794,Al2SSe+SInGaSe,2.395,Indirect,3.76,0.0432,0.205,0.2879,0.2784,5,-4.0680953,-6.4632953,-4.008107,-6.403307
5795,Al2SSe+SInGaSe-1,2.355,Indirect,3.758,0.4167,0.0444,0.1099,0.3944,5,-3.3468844,-5.7020844,-3.9346964,-6.2898964
5796,Al2SSe+SInGaSe-2,2.397,Indirect,3.755,0.0392,0.2061,0.2878,0.2788,5,-4.1101105,-6.5074105,-4.0407781,-6.4380781
5797,Al2SSe+SInGaSe-3,2.395,Indirect,3.763,0.3894,0.055,0.0975,0.4004,2,-3.5866144,-5.9819144,-3.6431188,-6.0384188
5798,Al2SSe+SInGaTe-1,2.099,Indirect,3.849,0.5071,0.023,0.6941,0,1,-3.0956669,-5.1949669,-3.892333,-5.991633
5799,Al2SSe+SInGaTe-2,1.469,Indirect,3.831,0.0309,0.2061,0.6956,0.0003,2,-4.1877183,-5.6568183,-4.0995805,-5.5686805
5800,Al2SSe+SInGaTe-3,2.017,Indirect,3.838,0.4785,0.0314,0.6949,0,1,-3.4420525,-5.4591525,-3.5309781,-5.5480781
5801,Al2SSe+TeGaAlS,0.796,Indirect,3.758,0.029,0.1992,0.7057,0,2,-3.8668946,-4.6623946,-3.846586,-4.642086
5802,Al2SSe+TeGaAlS-3,1.012,Indirect,3.753,0.068,0.1714,0.7067,0.0001,5,-3.6481597,-4.6600597,-3.6689748,-4.6808748
5803,Al2SSe+TeGaAlSe,1.091,Indirect,3.811,0.0155,0.2102,0.6966,0,2,-3.8481396,-4.9387396,-3.8270173,-4.9176173
5804,Al2SSe+TeGaAlSe-1,1.275,Indirect,3.8,0.0358,0.1983,0.6986,0.0005,2,-3.5169617,-4.7919617,-3.7680625,-5.0430625
5805,Al2SSe+TeGaAlSe-2,1.04,Indirect,3.792,0.0186,0.2082,0.701,0,2,-3.8323798,-4.8728798,-3.8127446,-4.8532446
5806,Al2SSe+TeGaAlSe-3,1.255,Indirect,3.796,0.042,0.1939,0.6993,0.0003,2,-3.524857,-4.779757,-3.7708212,-5.0257212
5807,Al2SSe+TeInAlS,-0.319,Indirect,3.781,0.2111,0.0695,0.7033,0,3,-4.0047933,-3.6861933,-4.0044784,-3.6858784
5808,Al2SSe+TeInAlS-1,-0.317,Indirect,3.788,0.2687,0.0375,0.4997,0.0333,3,-3.8435667,-3.5267667,-3.897328,-3.580528
5809,Al2SSe+TeInAlS-2,-0.67,Indirect,3.779,0.2076,0.0701,0.44,0.0274,3,-4.0776887,-3.4080887,-4.0710617,-3.4014617
5810,Al2SSe+TeInAlS-3,-0.519,Indirect,3.778,0.2625,0.041,0.4217,0.0461,3,-3.8371716,-3.3182716,-3.8882718,-3.3693718
5811,Al2SSe+TeInAlSe,0.15,Indirect,3.838,0.0641,0.1744,0.7025,0,5,-3.9757831,-4.1260831,-3.9521001,-4.1024001
5812,Al2SSe+TeInAlSe-1,0.748,Indirect,3.853,0.1654,0.116,0.7016,0.0004,5,-3.5983154,-4.3464154,-3.6538161,-4.4019161
5813,Al2SSe+TeInAlSe-2,0.248,Indirect,3.843,0.0486,0.1834,0.7026,0,5,-3.9626552,-4.2101552,-3.9351762,-4.1826762
5814,Al2SSe+TeInAlSe-3,0.733,Indirect,3.846,0.1869,0.1024,0.7029,0.0003,5,-3.3940128,-4.1269128,-3.8928948,-4.6257948
5815,Al2SSe+TeInGaS,0.451,Direct,3.813,0.7077,0,0.7095,0,1,-4.0885756,-4.5393756,-4.1208971,-4.5716971
5816,Al2SSe+TeInGaS-1,0.446,Direct,3.806,0.7063,0.0007,0.7085,0.0007,1,-4.3455788,-4.7918788,-4.0508729,-4.4971729
5817,Al2SSe+TeInGaS-3,0.435,Direct,3.81,0.707,0.0003,0.7089,0.0002,1,-4.2047271,-4.6397271,-4.172647,-4.607647
5818,Al2SSe+TeInGaSe,0.871,Indirect,3.857,0.1293,0.1672,0.7057,0,5,-3.7623124,-4.6337124,-3.7660866,-4.6374866
5819,Al2SSe+TeInGaSe-1,0.882,Indirect,3.858,0.1068,0.1732,0.7047,0.0005,5,-3.8188148,-4.7013148,-3.8163887,-4.6988887
5820,Al2SSe+TeInGaSe-2,0.927,Indirect,3.865,0.1404,0.1598,0.7039,0,5,-3.7415926,-4.6689926,-3.7488436,-4.6762436
5821,Al2SSe+TeInGaSe-3,0.829,Indirect,3.848,0.1214,0.1673,0.7056,0.0003,5,-3.8278712,-4.6565712,-3.8238362,-4.6525362
5822,Al2SSe+SGaAlSe,2.297,Indirect,3.678,0.0248,0.2112,0.4472,0.1059,2,-4.5112359,-6.8082359,-3.758776,-6.055776
5823,Al2SSe+SGaAlSe-1,2.285,Indirect,3.655,0.2991,0.0259,0.1659,0.3388,5,-3.2935788,-5.5784788,-4.0699617,-6.3548617
5824,Al2SSe+SGaAlSe-2,2.264,Indirect,3.656,0.0282,0.2091,0.4471,0.1101,2,-4.5457164,-6.8097164,-3.7379479,-6.0019479
5825,Al2SSe+SGaAlSe-3,2.318,Indirect,3.673,0.3007,0.0219,0.1483,0.3499,5,-3.2822875,-5.6007875,-4.0183978,-6.3368978
5826,Al2STe+In2SeTe-2,1.783,Direct,4.02,0.1814,0.2951,0.6898,0,5,-3.5820241,-5.3647241,-3.6039188,-5.3866188
5827,Al2STe+In2SeTe-3,1.593,Direct,4.025,0.1095,0.3278,0.688,0.0006,5,-3.8904549,-5.4837549,-3.8481212,-5.4414212
5828,Al2STe+In2SSe,1.767,Direct,3.913,0.5272,0.0649,0.0014,0.5538,2,-4.0043072,-5.7714072,-4.0301645,-5.7972645
5829,Al2STe+In2SSe-1,1.96,Direct,3.896,0.4915,0.0915,0.0069,0.5526,2,-3.9975555,-5.9570555,-3.9773146,-5.9368146
5830,Al2STe+In2SSe-3,1.908,Direct,3.919,0.4951,0.0925,0,0.5538,2,-3.994848,-5.902548,-3.9556012,-5.8633012
5831,Al2STe+In2STe,1.5,Direct,3.982,0.5072,0.0817,0.6931,0,1,-3.8593797,-5.3590797,-3.9200923,-5.4197923
5832,Al2STe+In2STe-1,1.538,Direct,3.974,0.3583,0.1778,0.6858,0.0072,5,-4.1736568,-5.7115568,-3.7982164,-5.3361164
5833,Al2STe+In2STe-2,1.624,Direct,4,0.5489,0.069,0.6906,0,1,-3.7010516,-5.3253516,-3.7363568,-5.3606568
5834,Al2STe+In2STe-3,1.419,Direct,3.988,0.2465,0.2455,0.691,0.0004,5,-4.0026625,-5.4219625,-3.9287564,-5.3480564
5835,Al2STe+InAlS2,1.504,Indirect,3.767,0.1385,0.1113,0.0003,0.5747,5,-4.322835,-5.826835,-4.2305892,-5.7345892
5836,Al2STe+InAlS2-1,0.726,Indirect,3.765,0.2794,0.0052,0.0013,0.5746,2,-3.9444929,-4.6700929,-4.0467596,-4.7723596
5837,Al2STe+InAlS2-2,1.637,Indirect,3.795,0.0597,0.1785,0,0.5712,5,-4.1800339,-5.8167339,-4.0642384,-5.7009384
5838,Al2STe+InAlS2-3,0.9,Indirect,3.791,0.2779,0.0028,0,0.5719,2,-3.8163905,-4.7164905,-3.8989149,-4.7990149
5839,Al2STe+InAlSe2,1.944,Indirect,3.864,0.0534,0.1901,0.0004,0.5608,5,-4.4031012,-6.3470012,-3.7224753,-5.6663753
5840,Al2STe+InAlSe2-1,1.514,Indirect,3.866,0.3114,0.0097,0.0036,0.5587,2,-3.7014266,-5.2150266,-3.7911492,-5.3047492
5841,Al2STe+InAlSe2-2,1.983,Indirect,3.871,0.0302,0.2068,0,0.5609,1,-4.0417871,-6.0247871,-3.9460539,-5.9290539
5842,Al2STe+InAlSe2-3,1.57,Indirect,3.877,0.3001,0.0166,0,0.5597,2,-3.3126383,-4.8828383,-3.967905,-5.538105
5843,Al2STe+InAlTe2,1.237,Indirect,4.025,0.0139,0.2209,0.687,0,2,-3.9410065,-5.1781065,-3.9065018,-5.1436018
5844,Al2STe+InAlTe2-1,1.636,Indirect,4.021,0.2827,0.0128,0.6789,0.0068,1,-3.1392538,-4.7756538,-3.875194,-5.511594
5845,Al2STe+InAlTe2-2,1.147,Direct,4.034,0.018,0.3823,0.6852,0,2,-3.9367297,-5.0840297,-3.8702968,-5.0175968
5846,Al2STe+InAlTe2-3,1.6,Indirect,4.038,0.0839,0.1768,0.6841,0.0005,5,-3.411833,-5.012133,-3.4684075,-5.0687075
5847,Al2STe+Ga2SeTe,2.022,Indirect,3.9,0.4443,0.0505,0.0055,0.5521,2,-3.3484752,-5.3708752,-3.8298808,-5.8522808
5848,Al2STe+Ga2SeTe-1,1.936,Indirect,3.907,0.0224,0.219,0.6466,0.0329,2,-3.8689446,-5.8046446,-3.7057062,-5.6414062
5849,Al2STe+Ga2SeTe-2,1.975,Indirect,3.883,0.0658,0.1972,0.6891,0.0002,5,-3.451557,-5.426857,-3.4721759,-5.4474759
5850,Al2STe+Ga2SeTe-3,1.741,Indirect,3.895,0.0374,0.2145,0.6873,0.0003,2,-4.0207996,-5.7612996,-3.5407059,-5.2812059
5851,Al2STe+Ga2SSe,1.273,Direct,3.773,0.6083,0.0252,0.0003,0.5739,2,-3.6430612,-4.9156612,-3.9993514,-5.2719514
5852,Al2STe+Ga2SSe-3,1.612,Direct,3.788,0.6044,0.0348,0,0.5723,2,-3.9564072,-5.5683072,-3.5320275,-5.1439275
5853,Al2STe+Ga2STe,1.479,Direct,3.857,0.6029,0.0225,0.0003,0.5621,2,-3.5013971,-4.9802971,-4.1760063,-5.6549063
5854,Al2STe+Ga2STe-1,1.69,Indirect,3.855,0.047,0.2052,0.6579,0.0297,2,-4.1275121,-5.8180121,-3.6860517,-5.3765517
5855,Al2STe+Ga2STe-2,1.617,Direct,3.863,0.6145,0.0159,0,0.5618,2,-3.6548211,-5.2722211,-3.6936489,-5.3110489
5856,Al2STe+Ga2STe-3,1.567,Indirect,3.858,0.0474,0.2097,0.6925,0.0002,2,-4.2793192,-5.8466192,-3.5402105,-5.1075105
5857,Al2STe+GaAlS2,1.323,Indirect,3.726,0.0965,0.1437,0.0001,0.5808,5,-4.3555146,-5.6784146,-3.7081876,-5.0310876
5858,Al2STe+GaAlS2-2,1.336,Indirect,3.724,0.0006,0.1747,0,0.5817,1,-4.4848711,-5.8205711,-3.5091458,-4.8448458
5859,Al2STe+GaAlS2-1,0.7,Indirect,3.724,0.2638,0.0047,0.0001,0.5812,2,-3.4074075,-4.1071075,-4.3235999,-5.0232999
5860,Al2STe+GaAlS2-3,0.888,Indirect,3.724,0.2655,0.0021,0,0.5816,2,-3.3711013,-4.2586013,-3.9592114,-4.8467114
5861,Al2STe+GaAlSe2-1,1.424,Indirect,3.787,0.265,0.0423,0.0021,0.5711,2,-3.3067016,-4.7305016,-3.9649292,-5.3887292
5862,Al2STe+GaAlSe2-2,1.75,Indirect,3.815,0.0206,0.216,0,0.5684,1,-4.2126651,-5.9630651,-3.5227487,-5.2731487
5863,Al2STe+GaAlSe2-3,1.591,Indirect,3.816,0.2381,0.0512,0,0.5683,2,-3.2749533,-4.8663533,-3.686295,-5.277695
5864,Al2STe+GaAlTe2-1,2.025,Indirect,3.977,0.0422,0.2049,0.2493,0.2643,5,-3.1921545,-5.2174545,-3.7672166,-5.7925166
5865,Al2STe+GaAlTe2-3,1.979,Indirect,3.984,0.025,0.2152,0.2696,0.2492,5,-3.4388741,-5.4174741,-3.4703154,-5.4489154
5866,Al2STe+In2SeTe,1.68,Direct,4.018,0.325,0.1952,0.6888,0,5,-3.7610905,-5.4409905,-3.7984599,-5.4783599
5867,Al2STe+In2SeTe-1,1.687,Direct,4.017,0.2069,0.2697,0.6828,0.0062,5,-3.9622075,-5.6493075,-3.8232605,-5.5103605
5868,Al2STe+SeInGaTe-3,2.134,Indirect,3.972,0.2997,0.1044,0.1886,0.3449,6,-3.4162506,-5.5507506,-3.4590766,-5.5935766
5869,Al2STe+SGaAlSe,1.485,Indirect,3.753,0.0639,0.1813,0.0006,0.5766,5,-4.3738386,-5.8590386,-3.7132525,-5.1984525
5870,Al2STe+SGaAlSe-1,1.022,Indirect,3.763,0.3127,0.0111,0.0003,0.5754,2,-3.2853546,-4.3076546,-4.2152803,-5.2375803
5871,Al2STe+SGaAlSe-2,1.592,Indirect,3.777,0.0211,0.2174,0,0.5738,1,-4.4765751,-6.0682751,-3.5004738,-5.0921738
5872,Al2STe+SGaAlSe-3,1.208,Indirect,3.78,0.3134,0.0056,0,0.5733,2,-3.2569515,-4.4652515,-3.8965733,-5.1048733
5873,Al2STe+SGaAlTe,1.879,Indirect,3.846,0.0205,0.2154,0.2567,0.3103,5,-4.4618496,-6.3412496,-3.6737452,-5.5531452
5874,Al2STe+SGaAlTe-1,1.462,Indirect,3.849,0.3726,0.0147,0.0006,0.563,2,-3.614113,-5.075613,-3.7148206,-5.1763206
5875,Al2STe+SGaAlTe-2,1.807,Indirect,3.841,0.0307,0.2103,0.0006,0.5642,1,-4.1090954,-5.9162954,-4.0082374,-5.8154374
5876,Al2STe+SGaAlTe-3,1.548,Indirect,3.86,0.3812,0.0079,0,0.5622,2,-3.1381426,-4.6857426,-3.916691,-5.464291
5877,Al2STe+InGaS2-1,1.018,Direct,3.78,0.5958,0.0403,0.0015,0.5725,2,-4.0073521,-5.0256521,-4.3419595,-5.3602595
5878,Al2STe+InGaS2-2,1.258,Direct,3.812,0.6137,0.022,0,0.5688,2,-4.2507369,-5.5087369,-4.2045182,-5.4625182
5879,Al2STe+InGaS2-3,1.002,Direct,3.806,0.6068,0.0309,0,0.5697,2,-4.212218,-5.214618,-4.2214357,-5.2238357
5880,Al2STe+InGaSe2,1.853,Direct,3.875,0.5336,0.0693,0.0017,0.5586,2,-4.0561521,-5.9095521,-3.8833763,-5.7367763
5881,Al2STe+InGaSe2-1,1.657,Direct,3.876,0.575,0.0423,0.004,0.5572,2,-3.7530961,-5.4099961,-4.0846769,-5.7415769
5882,Al2STe+InGaSe2-2,1.912,Direct,3.89,0.5543,0.0619,0,0.5579,2,-3.8799108,-5.7924108,-3.8405593,-5.7530593
5883,Al2STe+InGaSe2-3,1.689,Direct,3.879,0.57,0.0474,0,0.5595,2,-3.7815084,-5.4702084,-3.862576,-5.551276
5884,Al2STe+InGaTe2,1.518,Indirect,4.031,0.0646,0.2078,0.6864,0,5,-3.7836628,-5.3012628,-3.7828084,-5.3004084
5885,Al2STe+InGaTe2-1,1.757,Indirect,4.031,0.3408,0.0912,0.6804,0.006,5,-3.4288227,-5.1856227,-3.8074275,-5.5642275
5886,Al2STe+InGaTe2-2,1.49,Direct,4.046,0.031,0.3792,0.685,0,2,-3.777607,-5.267207,-3.7520597,-5.2416597
5887,Al2STe+InGaTe2-3,1.657,Direct,4.049,0.0441,0.3706,0.6854,0.0005,2,-3.6241766,-5.2807766,-3.6376718,-5.2942718
5888,Al2STe+SeGaAlS,1.483,Indirect,3.76,0.0938,0.1453,0.0002,0.5759,5,-4.1250445,-5.6077445,-3.728832,-5.211532
5889,Al2STe+SeGaAlS-1,1.151,Indirect,3.751,0.2493,0.0166,0.0013,0.5766,2,-3.4025038,-4.5532038,-4.0524532,-5.2031532
5890,Al2STe+SeGaAlS-2,1.603,Indirect,3.777,0.0206,0.2151,0,0.5739,1,-4.1983317,-5.8009317,-3.4869103,-5.0895103
5891,Al2STe+SeGaAlS-3,1.322,Indirect,3.773,0.246,0.0144,0,0.5743,2,-3.3810899,-4.7026899,-3.7554019,-5.0770019
5892,Al2STe+SeGaAlTe,2.016,Indirect,3.891,0.0164,0.2181,0.4296,0.1127,5,-4.2076916,-6.2235916,-3.7046602,-5.7205602
5893,Al2STe+SeGaAlTe-1,1.9,Indirect,3.894,0.3205,0.0465,0.0013,0.5564,2,-3.4804896,-5.3806896,-3.5662993,-5.4664993
5894,Al2STe+SeGaAlTe-2,1.908,Indirect,3.893,0.0214,0.2167,0.4407,0.1042,2,-4.3386359,-6.2464359,-3.5715639,-5.4793639
5895,Al2STe+SeGaAlTe-3,1.935,Indirect,3.9,0.2823,0.0577,0,0.5565,2,-3.1095099,-5.0443099,-3.6872753,-5.6220753
5896,Al2STe+SeInAlS,1.726,Indirect,3.813,0.1192,0.1296,0.0002,0.5684,5,-4.4729773,-6.1991773,-3.7471856,-5.4733856
5897,Al2STe+SeInAlS-2,1.754,Indirect,3.823,0.0604,0.1778,0,0.5673,5,-4.0549428,-5.8087428,-3.9630903,-5.7168903
5898,Al2STe+SeInAlS-3,1.189,Indirect,3.809,0.2767,0.0096,0,0.5694,2,-3.739205,-4.927805,-3.8014487,-4.9900487
5899,Al2STe+SeInAlTe,2.032,Indirect,3.959,0.0161,0.2179,0.3709,0.1797,5,-4.1066125,-6.1390125,-4.0334796,-6.0658796
5900,Al2STe+SeInAlTe-1,2.003,Indirect,3.961,0.2858,0.0066,0.1207,0.3767,5,-3.4447338,-5.4477338,-3.5509018,-5.5539018
5901,Al2STe+SeInAlTe-2,1.96,Indirect,3.958,0.0202,0.2167,0.3743,0.1791,5,-4.0967966,-6.0572966,-3.9955282,-5.9560282
5902,Al2STe+SeInAlTe-3,2.039,Indirect,3.961,0.2342,0.0722,0.1254,0.3758,6,-3.3575014,-5.3962014,-3.4393103,-5.4780103
5903,Al2STe+SeInGaS,1.247,Direct,3.835,0.5913,0.0337,0.0006,0.5651,2,-4.2755248,-5.5230248,-4.3125832,-5.5600832
5904,Al2STe+SeInGaS-2,1.356,Direct,3.842,0.6025,0.0288,0,0.5646,2,-4.2597044,-5.6156044,-4.0301432,-5.3860432
5905,Al2STe+SeInGaTe-1,2.111,Indirect,3.962,0.4484,0.0569,0.1859,0.3455,5,-3.5055927,-5.6162927,-3.5672268,-5.6779268
5906,Al2STe+SeInGaTe-2,1.974,Indirect,3.962,0.0338,0.2154,0.3585,0.2281,5,-3.9182222,-5.8924222,-3.8521548,-5.8263548
